Surface panels: 1000
       0.455825         0.1794          0.0357     -0.311747
       0.431825         0.1794          0.0363     -0.318729
       0.408025         0.1794        0.036675       -0.3247
       0.384525         0.1794        0.036775     -0.322294
         0.3614         0.1794         0.03665     -0.320286
        0.33875         0.1794          0.0363     -0.316944
         0.3167         0.1794         0.03575     -0.312443
        0.29535         0.1794         0.03505     -0.317762
       0.274725         0.1794        0.034175     -0.319894
        0.25495         0.1794        0.033175     -0.324093
         0.2361         0.1794         0.03205     -0.328646
       0.218225         0.1794        0.030825     -0.338252
        0.20145         0.1794        0.029475     -0.340637
        0.18585         0.1794           0.028     -0.342642
       0.171425         0.1794        0.026425     -0.346115
        0.15825         0.1794        0.024775     -0.357033
       0.146425         0.1794        0.023125     -0.394596
       0.135975         0.1794         0.02145     -0.478379
       0.126925         0.1794        0.019575     -0.602886
         0.1193         0.1794        0.017175     -0.676868
         0.1132         0.1794        0.014075      -0.57025
         0.1086         0.1794        0.010375     -0.307043
         0.1055         0.1794          0.0063      0.111238
       0.103975         0.1794         0.00225      0.559541
         0.1036         0.1794         0.00015      0.728152
         0.1036         0.1794        -0.00015      0.714616
       0.103975         0.1794        -0.00225        0.8037
         0.1055         0.1794         -0.0063      0.708577
         0.1086         0.1794       -0.010375      0.412014
         0.1132         0.1794       -0.014075       0.12514
         0.1193         0.1794       -0.017175    -0.0646492
       0.126925         0.1794       -0.019575     -0.100394
       0.135975         0.1794        -0.02145    -0.0659535
       0.146425         0.1794       -0.023125    -0.0400054
        0.15825         0.1794       -0.024775     -0.038518
       0.171425         0.1794       -0.026425    -0.0523723
        0.18585         0.1794          -0.028    -0.0706819
        0.20145         0.1794       -0.029475    -0.0865433
       0.218225         0.1794       -0.030825     -0.101291
         0.2361         0.1794        -0.03205     -0.109284
        0.25495         0.1794       -0.033175     -0.121109
       0.274725         0.1794       -0.034175     -0.131542
        0.29535         0.1794        -0.03505     -0.142887
         0.3167         0.1794        -0.03575     -0.151537
        0.33875         0.1794         -0.0363     -0.163971
         0.3614         0.1794        -0.03665     -0.175982
       0.384525         0.1794       -0.036775     -0.184312
       0.408025         0.1794       -0.036675     -0.192692
       0.431825         0.1794         -0.0363     -0.193974
       0.455825         0.1794         -0.0357     -0.194971
       0.479925         0.1794       -0.034825     -0.190208
        0.50405         0.1794         -0.0337     -0.180529
        0.52805         0.1794       -0.032375     -0.171047
        0.55185         0.1794       -0.030825      -0.15338
       0.575375         0.1794        -0.02915     -0.137963
       0.598475         0.1794       -0.027375     -0.121132
       0.621075         0.1794       -0.025525      -0.10395
        0.64315         0.1794        -0.02365     -0.089554
        0.66455         0.1794        -0.02175    -0.0755024
        0.68515         0.1794       -0.019825    -0.0580929
       0.704925         0.1794       -0.017925     -0.043913
         0.7238         0.1794        -0.01605    -0.0297127
        0.74165         0.1794       -0.014175    -0.0111064
         0.7584         0.1794        -0.01235    0.00664802
       0.774025         0.1794       -0.010575     0.0242357
        0.78845         0.1794       -0.008825     0.0505477
         0.8016         0.1794        -0.00715     0.0805023
       0.813425         0.1794       -0.005625      0.107889
       0.823875         0.1794        -0.00425      0.138658
        0.83295         0.1794        -0.00305      0.169452
       0.840575         0.1794        -0.00205       0.19971
       0.846675         0.1794        -0.00125      0.234484
       0.851275         0.1794        -0.00065      0.276404
        0.85435         0.1794        -0.00025      0.331341
         0.8559         0.1794          -5e-05      0.361893
       0.889525         0.299            5e-05      0.369133
        0.88805         0.299          0.00025      0.335192
         0.8851         0.299         0.000625      0.278279
         0.8807         0.299           0.0012        0.2384
         0.8749         0.299          0.00195      0.197143
        0.86765         0.299         0.002875      0.172428
          0.859         0.299         0.004025      0.137141
        0.84905         0.299          0.00535      0.101771
       0.837775         0.299         0.006825     0.0690978
       0.825225         0.299         0.008425     0.0362601
       0.811475         0.299         0.010075    0.00891119
         0.7966         0.299          0.01175    -0.0104987
        0.78065         0.299         0.013475    -0.0303827
       0.763625         0.299         0.015275    -0.0530958
       0.745625         0.299         0.017075    -0.0736483
       0.726775         0.299         0.018875    -0.0891484
        0.70715         0.299         0.020725     -0.113081
       0.686775         0.299          0.02255     -0.134796
        0.66575         0.299         0.024325     -0.153698
         0.6442         0.299         0.026075     -0.175729
       0.622175         0.299         0.027775     -0.201136
        0.59975         0.299         0.029375     -0.225679
       0.577075         0.299          0.03085     -0.251984
       0.554225         0.299         0.032125     -0.271873
        0.53125         0.299         0.033175     -0.286644
       0.508275         0.299            0.034     -0.300282
         0.4854         0.299           0.0346     -0.313017
       0.462725         0.299          0.03495     -0.323663
       0.440325         0.299          0.03505     -0.331402
         0.4183         0.299          0.03495     -0.341125
       0.396725         0.299           0.0346     -0.337059
         0.3757         0.299          0.03405     -0.331225
        0.35535         0.299         0.033375     -0.332344
         0.3357         0.299          0.03255      -0.33224
