Field cells:             5453                
       0.447561      0.0928571      -0.421053        1.01205    -0.00022122      0.0232085       0.607932     0.00692507
        0.49878      0.0928571      -0.421053        1.01225    0.000485803      0.0270755       0.608123    -0.00125315
           0.55      0.0928571      -0.421053        1.01133     0.00126252       0.030681       0.607595    -0.00898589
        0.60122      0.0928571      -0.421053        1.00941     0.00203388       0.033748       0.606424      -0.015594
       0.652439      0.0928571      -0.421053        1.00671     0.00272781      0.0360574       0.604737     -0.0205001
       0.703659      0.0928571      -0.421053        1.00351      0.0032835      0.0374662        0.60271     -0.0232587
       0.754878      0.0928571      -0.421053        1.00013      0.0036589      0.0379258       0.600549     -0.0236348
       0.806098      0.0928571      -0.421053       0.996904     0.00383654      0.0374955       0.598467     -0.0217365
       0.857317      0.0928571      -0.421053       0.994115     0.00382567      0.0363378       0.596649     -0.0180923
       0.908537      0.0928571      -0.421053       0.991944     0.00365865      0.0346847       0.595217      -0.013536
       0.959756      0.0928571      -0.421053       0.990446     0.00338206      0.0327828       0.594213    -0.00892422
        1.01098      0.0928571      -0.421053       0.989574     0.00304533      0.0308421       0.593613    -0.00487483
         1.0622      0.0928571      -0.421053       0.989215     0.00269141      0.0290087       0.593346    -0.00167726
        1.11341      0.0928571      -0.421053        0.98924     0.00235178      0.0273644       0.593332    0.000643554
        1.16463      0.0928571      -0.421053        0.98953     0.00204594       0.025941       0.593493     0.00220862
        1.21585      0.0928571      -0.421053       0.989989     0.00178356      0.0247383       0.593767     0.00318696
        1.26707      0.0928571      -0.421053       0.990544     0.00156752      0.0237391       0.594108     0.00374002
        1.31829      0.0928571      -0.421053       0.991147     0.00139662      0.0229192       0.594482     0.00399974
        1.36951      0.0928571      -0.421053       0.991763     0.00126759      0.0222532       0.594868     0.00406556
        1.42073      0.0928571      -0.421053       0.992373     0.00117649      0.0217175       0.595251     0.00400952
        1.47195      0.0928571      -0.421053       0.992962     0.00111949      0.0212919       0.595624     0.00388418
        1.52317      0.0928571      -0.421053       0.993527     0.00109308      0.0209598       0.595982     0.00373317
        1.57439      0.0928571      -0.421053       0.994066       0.001093      0.0207073       0.596325     0.00360413
       -0.47439      0.0928571      -0.368421       0.991457     0.00145445      0.0342172        0.59489    -0.00840925
      -0.423171      0.0928571      -0.368421       0.990198     0.00168101      0.0337168       0.594071    -0.00942282
      -0.371951      0.0928571      -0.368421       0.988792      0.0019039      0.0329959       0.593154     -0.0105618
      -0.320732      0.0928571      -0.368421       0.987233     0.00211098       0.031985       0.592133     -0.0116857
      -0.269512      0.0928571      -0.368421       0.985542       0.002286      0.0305964       0.591021       -0.01253
      -0.218293      0.0928571      -0.368421       0.983794     0.00240509      0.0287277       0.589865      -0.012644
      -0.167073      0.0928571      -0.368421       0.982144     0.00243594      0.0262794       0.588764     -0.0113463
      -0.115854      0.0928571      -0.368421       0.980859     0.00234038      0.0231966       0.587891    -0.00779797
     -0.0646341      0.0928571      -0.368421       0.980315      0.0020823      0.0195375       0.587491    -0.00132759
     -0.0134146      0.0928571      -0.368421       0.980931     0.00164112      0.0155475        0.58784     0.00798543
      0.0378049      0.0928571      -0.368421       0.983018     0.00102764      0.0116798       0.589142      0.0188461
      0.0890244      0.0928571      -0.368421       0.986617    0.000294877     0.00850684       0.591428      0.0290192
       0.140244      0.0928571      -0.368421       0.991439   -0.000464282     0.00654318       0.594513      0.0363662
       0.191463      0.0928571      -0.368421        0.99696    -0.00113533     0.00609542       0.598058      0.0397304
       0.242683      0.0928571      -0.368421        1.00258    -0.00160953      0.0072208       0.601676      0.0389958
       0.293902      0.0928571      -0.368421        1.00774    -0.00180805     0.00977426       0.605015      0.0346493
       0.345122      0.0928571      -0.368421          1.012    -0.00169419      0.0134781       0.607785      0.0273982
       0.396341      0.0928571      -0.368421        1.01501    -0.00127457      0.0179757       0.609773      0.0180336
       0.447561      0.0928571      -0.368421        1.01657   -0.000593576      0.0228665       0.610843     0.00744821
        0.49878      0.0928571      -0.368421        1.01661    0.000275367       0.027738       0.610944    -0.00337203
           0.55      0.0928571      -0.368421        1.01518     0.00124067      0.0321995       0.610107     -0.0134495
        0.60122      0.0928571      -0.368421        1.01247     0.00220403      0.0359129       0.608441     -0.0219249
       0.652439      0.0928571      -0.368421        1.00877     0.00307123      0.0386147       0.606123     -0.0280794
       0.703659      0.0928571      -0.368421        1.00445     0.00376204       0.040133       0.603386     -0.0313051
       0.754878      0.0928571      -0.368421       0.999975     0.00421987      0.0404132       0.600514     -0.0311979
       0.806098      0.0928571      -0.368421       0.995796     0.00442061      0.0395492       0.597808     -0.0278515
       0.857317      0.0928571      -0.368421       0.992316     0.00437746      0.0377886        0.59553     -0.0221055
       0.908537      0.0928571      -0.368421       0.989765     0.00413703      0.0354806       0.593838     -0.0153557
       0.959756      0.0928571      -0.368421       0.988172     0.00376579      0.0329791        0.59276    -0.00896274
        1.01098      0.0928571      -0.368421       0.987409     0.00333211      0.0305578        0.59222     -0.0037629
         1.0622      0.0928571      -0.368421       0.987276     0.00289188      0.0283793       0.592091    4.08522e-06
        1.11341      0.0928571      -0.368421       0.987572     0.00248252      0.0265101       0.592247     0.00248481
        1.16463      0.0928571      -0.368421       0.988132     0.00212418      0.0249544        0.59258     0.00397384
        1.21585      0.0928571      -0.368421       0.988837     0.00182441      0.0236843       0.593011     0.00476643
        1.26707      0.0928571      -0.368421       0.989606     0.00158299      0.0226599        0.59349     0.00510014
        1.31829      0.0928571      -0.368421        0.99039     0.00139582      0.0218407       0.593981     0.00514669
        1.36951      0.0928571      -0.368421       0.991158     0.00125725        0.02119       0.594464     0.00502328
        1.42073      0.0928571      -0.368421       0.991893     0.00116158       0.020677       0.594929     0.00480786
        1.47195      0.0928571      -0.368421       0.992587     0.00110369      0.0202765       0.595369     0.00455266
        1.52317      0.0928571      -0.368421       0.993239     0.00107921      0.0199683       0.595784     0.00429464
        1.57439      0.0928571      -0.368421       0.993851     0.00108306      0.0197357       0.596174     0.00405885
       -0.47439      0.0928571      -0.315789       0.991053     0.00158539      0.0346517        0.59464    -0.00954793
      -0.423171      0.0928571      -0.315789       0.989597     0.00185938      0.0341878       0.593696     -0.0109614
      -0.371951      0.0928571      -0.315789       0.987924     0.00214404      0.0334982       0.592609     -0.0126398
      -0.320732      0.0928571      -0.315789       0.986006     0.00243046       0.032496       0.591358     -0.0144859
      -0.269512      0.0928571      -0.315789       0.983836      0.0027047      0.0310616       0.589938     -0.0162415
      -0.218293      0.0928571      -0.315789       0.981467     0.00294181       0.029038       0.588381     -0.0173602
      -0.167073      0.0928571      -0.315789       0.979064      0.0031013      0.0262437       0.586792     -0.0168491
      -0.115854      0.0928571      -0.315789       0.976969     0.00312517      0.0225237       0.585392     -0.0132313
     -0.0646341      0.0928571      -0.315789       0.975753     0.00294363      0.0178653       0.584552    -0.00497824
     -0.0134146      0.0928571      -0.315789       0.976127     0.00249386      0.0125612       0.584738     0.00829531
      0.0378049      0.0928571      -0.315789       0.978675     0.00175298       0.007301       0.586333      0.0245087
      0.0890244      0.0928571      -0.315789       0.983491    0.000772007     0.00301869       0.589403       0.039485
       0.140244      0.0928571      -0.315789       0.990062   -0.000315316    0.000520033       0.593615      0.0494799
       0.191463      0.0928571      -0.315789        0.99751    -0.00132512     0.00019174         0.5984      0.0531333
       0.242683      0.0928571      -0.315789        1.00494    -0.00208149     0.00199442       0.603179      0.0510122
       0.293902      0.0928571      -0.315789         1.0116    -0.00246311     0.00562029       0.607482      0.0443088
       0.345122      0.0928571      -0.315789        1.01695    -0.00241845      0.0106361       0.610961      0.0341303
       0.396341      0.0928571      -0.315789        1.02061    -0.00195898      0.0165534       0.613372      0.0214545
       0.447561      0.0928571      -0.315789        1.02233    -0.00114656      0.0228524       0.614562     0.00738816
        0.49878      0.0928571      -0.315789        1.02205   -8.00891e-05      0.0290092       0.614484    -0.00676306
           0.55      0.0928571      -0.315789        1.01989     0.00111939      0.0345388       0.613201     -0.0197117
        0.60122      0.0928571      -0.315789        1.01611      0.0023241      0.0390354       0.610867      -0.030426
       0.652439      0.0928571      -0.315789        1.01109     0.00341258      0.0421879       0.607714     -0.0381031
       0.703659      0.0928571      -0.315789        1.00532     0.00428027      0.0437849       0.604045     -0.0419299
       0.754878      0.0928571      -0.315789       0.999402      0.0048502      0.0437485       0.600239     -0.0411123
       0.806098      0.0928571      -0.315789       0.994002     0.00508605      0.0422078       0.596729     -0.0355374
       0.857317      0.0928571      -0.315789       0.989704     0.00500337      0.0395433         0.5939     -0.0265358
       0.908537      0.0928571      -0.315789       0.986807      0.0046681       0.036301       0.591961      -0.016569
       0.959756      0.0928571      -0.315789       0.985262      0.0041763      0.0330028       0.590895    -0.00786088
